Orthogroup	Populus_trichocarpa	Salix_dunnii
OG0001389	Populus_trichocarpa|Potri.001G333000	Salix_dunnii|Safaf16G0210300, Salix_dunnii|Safaf16G0210500, Salix_dunnii|Safaf16G0211300, Salix_dunnii|Safaf16G0211200, Salix_dunnii|Safaf16G0211400
OG0001390	Populus_trichocarpa|Potri.013G086100, Populus_trichocarpa|Potri.013G096300, Populus_trichocarpa|Potri.013G096400, Populus_trichocarpa|Potri.013G095800, Populus_trichocarpa|Potri.013G096000	Salix_dunnii|Safaf13G0076600, Salix_dunnii|Safaf13G0076900
OG0001391	Populus_trichocarpa|Potri.016G039100	Salix_dunnii|Safaf16G0036100, Salix_dunnii|Safaf16G0035900, Salix_dunnii|Safaf16G0036300
OG0001392	Populus_trichocarpa|Potri.011G072916, Populus_trichocarpa|Potri.011G073541, Populus_trichocarpa|Potri.011G073116, Populus_trichocarpa|Potri.011G073416, Populus_trichocarpa|Potri.011G073491	Salix_dunnii|Safaf11G0047900
OG0001394	Populus_trichocarpa|Potri.013G135500	Salix_dunnii|Safaf13G0109900
OG0001394	Populus_trichocarpa|Potri.001G403300, Populus_trichocarpa|Potri.011G122400	Salix_dunnii|Safaf11G0085800
OG0001395	Populus_trichocarpa|Potri.007G145300	Salix_dunnii|Safaf07G0123400
OG0001395	Populus_trichocarpa|Potri.017G006500, Populus_trichocarpa|Potri.017G006700	Salix_dunnii|Safaf17G0002700, Salix_dunnii|Safaf17G0003000
OG0001396	Populus_trichocarpa|Potri.006G176400, Populus_trichocarpa|Potri.018G098300	Salix_dunnii|Safaf18G0079600
OG0001397	Populus_trichocarpa|Potri.012G087700, Populus_trichocarpa|Potri.015G081300, Populus_trichocarpa|Potri.T124608, Populus_trichocarpa|Potri.T124708	Salix_dunnii|Safaf15G0071600
OG0001398	Populus_trichocarpa|Potri.008G118500	Salix_dunnii|Safaf08G0096800
OG0001398	Populus_trichocarpa|Potri.010G127500	Salix_dunnii|Safaf10G0094500
OG0001398	Populus_trichocarpa|Potri.012G062700	Salix_dunnii|Safaf12G0049100
OG0001399	Populus_trichocarpa|Potri.003G062400	Salix_dunnii|Safaf03G0037800
OG0001399	Populus_trichocarpa|Potri.001G171600	Salix_dunnii|Safaf01G0145800
OG0001401	Populus_trichocarpa|Potri.019G076101, Populus_trichocarpa|Potri.019G076001	Salix_dunnii|Safaf19G0080800
OG0001402	Populus_trichocarpa|Potri.003G088800	Salix_dunnii|Safaf03G0061900
OG0001402	Populus_trichocarpa|Potri.001G145200	Salix_dunnii|Safaf01G0119000
OG0001403	Populus_trichocarpa|Potri.006G197000	Salix_dunnii|Safaf06G0154100
OG0001403	Populus_trichocarpa|Potri.016G062500	Salix_dunnii|Safaf16G0056500
OG0001404	Populus_trichocarpa|Potri.006G000500	Salix_dunnii|Safaf06G0000400
OG0001404	Populus_trichocarpa|Potri.001G471800	Salix_dunnii|Safaf16G0309300
OG0001404	Populus_trichocarpa|Potri.011G168600	Salix_dunnii|Safaf11G0123200
OG0001405	Populus_trichocarpa|Potri.001G469800, Populus_trichocarpa|Potri.011G166900	Salix_dunnii|Safaf11G0122100
OG0001406	Populus_trichocarpa|Potri.006G004000	Salix_dunnii|Safaf06G0003700
OG0001406	Populus_trichocarpa|Potri.001G369400	Salix_dunnii|Safaf16G0240600
OG0001408	Populus_trichocarpa|Potri.005G195700	Salix_dunnii|Safaf05G0143300
OG0001408	Populus_trichocarpa|Potri.005G195600	Salix_dunnii|Safaf05G0143200
OG0001409	Populus_trichocarpa|Potri.006G033300	Salix_dunnii|Safaf06G0021200
OG0001409	Populus_trichocarpa|Potri.016G031000	Salix_dunnii|Safaf16G0027800
OG0001409	Populus_trichocarpa|Potri.016G031100	Salix_dunnii|Safaf16G0027900
OG0001410	Populus_trichocarpa|Potri.002G134300	Salix_dunnii|Safaf02G0113100
OG0001412	Populus_trichocarpa|Potri.004G086500, Populus_trichocarpa|Potri.004G086600	Salix_dunnii|Safaf04G0059800, Salix_dunnii|Safaf04G0059700
OG0001413	Populus_trichocarpa|Potri.006G231900	Salix_dunnii|Safaf06G0184700
OG0001413	Populus_trichocarpa|Potri.018G055700	Salix_dunnii|Safaf18G0041900
OG0001413	Populus_trichocarpa|Potri.006G232000	Salix_dunnii|Safaf06G0184800
OG0001414	Populus_trichocarpa|Potri.009G064100, Populus_trichocarpa|Potri.001G269600	Salix_dunnii|Safaf09G0050000
OG0001414	Populus_trichocarpa|Potri.018G070100	Salix_dunnii|Safaf18G0055000
OG0001415	Populus_trichocarpa|Potri.007G037300, Populus_trichocarpa|Potri.007G037700	Salix_dunnii|Safaf07G0035400
OG0001416	Populus_trichocarpa|Potri.009G075700	Salix_dunnii|Safaf09G0060100
OG0001416	Populus_trichocarpa|Potri.001G280600	Salix_dunnii|Safaf16G0164900
OG0001417	Populus_trichocarpa|Potri.013G042700	Salix_dunnii|Safaf13G0035100
OG0001417	Populus_trichocarpa|Potri.008G162300	Salix_dunnii|Safaf08G0132400
OG0001417	Populus_trichocarpa|Potri.010G076800	Salix_dunnii|Safaf10G0033100
OG0001418	Populus_trichocarpa|Potri.006G056200	Salix_dunnii|Safaf16G0046000
OG0001418	Populus_trichocarpa|Potri.016G052001	Salix_dunnii|Safaf06G0040300
OG0001418	Populus_trichocarpa|Potri.001G268800	Salix_dunnii|Safaf16G0154600
OG0001420	Populus_trichocarpa|Potri.014G106200	Salix_dunnii|Safaf14G0077100
OG0001420	Populus_trichocarpa|Potri.011G150600, Populus_trichocarpa|Potri.001G450900	Salix_dunnii|Safaf16G0294600
OG0001421	Populus_trichocarpa|Potri.002G257800	Salix_dunnii|Safaf02G0204400
OG0001421	Populus_trichocarpa|Potri.013G048000	Salix_dunnii|Safaf13G0039800
OG0001421	Populus_trichocarpa|Potri.019G020900	Salix_dunnii|Safaf19G0033800
OG0001422	Populus_trichocarpa|Potri.010G153400	Salix_dunnii|Safaf10G0116700
OG0001422	Populus_trichocarpa|Potri.008G099400	Salix_dunnii|Safaf08G0079600
OG0001423	Populus_trichocarpa|Potri.009G048300, Populus_trichocarpa|Potri.009G048400, Populus_trichocarpa|Potri.009G048100	Salix_dunnii|Safaf14G0130900, Salix_dunnii|Safaf14G0130700, Salix_dunnii|Safaf14G0131000
OG0001423	Populus_trichocarpa|Potri.014G171500, Populus_trichocarpa|Potri.014G171300	Salix_dunnii|Safaf01G0041000
OG0001424	Populus_trichocarpa|Potri.016G114800	Salix_dunnii|Safaf06G0077800, Salix_dunnii|Safaf16G0096600
OG0001424	Populus_trichocarpa|Potri.011G049600	Salix_dunnii|Safaf11G0029500
OG0001425	Populus_trichocarpa|Potri.008G048600	Salix_dunnii|Safaf08G0037200
OG0001425	Populus_trichocarpa|Potri.016G080600, Populus_trichocarpa|Potri.006G214400	Salix_dunnii|Safaf16G0072900
OG0001426	Populus_trichocarpa|Potri.016G084400	Salix_dunnii|Safaf16G0075900
OG0001426	Populus_trichocarpa|Potri.006G132450, Populus_trichocarpa|Potri.006G132551	Salix_dunnii|Safaf06G0108700, Salix_dunnii|Safaf06G0108800
OG0001427	Populus_trichocarpa|Potri.010G195600	Salix_dunnii|Safaf10G0149400
OG0001428	Populus_trichocarpa|Potri.006G091300	Salix_dunnii|Safaf06G0070200
OG0001429	Populus_trichocarpa|Potri.006G208800	Salix_dunnii|Safaf06G0163900
OG0001430	Populus_trichocarpa|Potri.010G037500, Populus_trichocarpa|Potri.010G037200	Salix_dunnii|Safaf10G0029100
OG0001430	Populus_trichocarpa|Potri.010G151000	Salix_dunnii|Safaf10G0114700
OG0001431	Populus_trichocarpa|Potri.002G046900	Salix_dunnii|Safaf02G0039200
OG0001431	Populus_trichocarpa|Potri.005G216100	Salix_dunnii|Safaf05G0160500
OG0001431	Populus_trichocarpa|Potri.015G142500	Salix_dunnii|Safaf15G0119200
OG0001432	Populus_trichocarpa|Potri.010G070800, Populus_trichocarpa|Potri.010G070750	Salix_dunnii|Safaf10G0037900
OG0001432	Populus_trichocarpa|Potri.008G167600	Salix_dunnii|Safaf08G0137700
OG0001433	Populus_trichocarpa|Potri.008G180500	Salix_dunnii|Safaf08G0149000
OG0001433	Populus_trichocarpa|Potri.008G180600	Salix_dunnii|Safaf08G0149100
OG0001433	Populus_trichocarpa|Potri.010G053700	Salix_dunnii|Safaf10G0017200
OG0001434	Populus_trichocarpa|Potri.012G069700	Salix_dunnii|Safaf12G0052500
OG0001434	Populus_trichocarpa|Potri.015G063400	Salix_dunnii|Safaf15G0056600, Salix_dunnii|Safaf15G0056300, Salix_dunnii|Safaf15G0056700
OG0001435	Populus_trichocarpa|Potri.010G203800	Salix_dunnii|Safaf10G0157400
OG0001435	Populus_trichocarpa|Potri.008G055900, Populus_trichocarpa|Potri.008G056000	Salix_dunnii|Safaf08G0043700
OG0001436	Populus_trichocarpa|Potri.008G159400	Salix_dunnii|Safaf08G0130000
OG0001436	Populus_trichocarpa|Potri.005G215900	Salix_dunnii|Safaf05G0160300
OG0001436	Populus_trichocarpa|Potri.002G047100	Salix_dunnii|Safaf02G0039400
OG0001437	Populus_trichocarpa|Potri.019G119700, Populus_trichocarpa|Potri.019G119900, Populus_trichocarpa|Potri.019G119600	Salix_dunnii|Safaf19G0111000, Salix_dunnii|Safaf19G0110500, Salix_dunnii|Safaf19G0110100, Salix_dunnii|Safaf19G0110300
OG0001438	Populus_trichocarpa|Potri.006G068400	Salix_dunnii|Safaf06G0051200
OG0001438	Populus_trichocarpa|Potri.018G130500	Salix_dunnii|Safaf18G0102300
OG0001439	Populus_trichocarpa|Potri.004G034000	Salix_dunnii|Safaf04G0020000
OG0001439	Populus_trichocarpa|Potri.011G126400	Salix_dunnii|Safaf11G0089700
OG0001439	Populus_trichocarpa|Potri.001G407900	Salix_dunnii|Safaf16G0270800
OG0001440	Populus_trichocarpa|Potri.018G127400	Salix_dunnii|Safaf18G0099800
OG0001440	Populus_trichocarpa|Potri.018G026600	Salix_dunnii|Safaf18G0020500
OG0001440	Populus_trichocarpa|Potri.006G255400	Salix_dunnii|Safaf06G0205400
OG0001441	Populus_trichocarpa|Potri.015G105500	Salix_dunnii|Safaf15G0093500
OG0001441	Populus_trichocarpa|Potri.001G066800	Salix_dunnii|Safaf01G0048700
OG0001441	Populus_trichocarpa|Potri.003G163200	Salix_dunnii|Safaf03G0124800
OG0001442	Populus_trichocarpa|Potri.018G030200	Salix_dunnii|Safaf18G0023400
OG0001442	Populus_trichocarpa|Potri.006G251100	Salix_dunnii|Safaf06G0201800
OG0001442	Populus_trichocarpa|Potri.018G070700	Salix_dunnii|Safaf18G0055600
OG0001443	Populus_trichocarpa|Potri.001G003700	Salix_dunnii|Safaf01G0003100
OG0001443	Populus_trichocarpa|Potri.018G000800	Salix_dunnii|Safaf18G0000400
OG0001444	Populus_trichocarpa|Potri.017G036700	Salix_dunnii|Safaf17G0021000
OG0001444	Populus_trichocarpa|Potri.007G123400	Salix_dunnii|Safaf07G0105500
OG0001445	Populus_trichocarpa|Potri.011G134900	Salix_dunnii|Safaf11G0098100
OG0001445	Populus_trichocarpa|Potri.011G025200	Salix_dunnii|Safaf11G0012000
OG0001446	Populus_trichocarpa|Potri.018G006800	Salix_dunnii|Safaf18G0005200
OG0001446	Populus_trichocarpa|Potri.018G094100	Salix_dunnii|Safaf18G0075700
OG0001447	Populus_trichocarpa|Potri.013G162200, Populus_trichocarpa|Potri.016G094201	Salix_dunnii|Safaf16G0003000, Salix_dunnii|SafafPtG0001200
OG0001449	Populus_trichocarpa|Potri.008G179500	Salix_dunnii|Safaf08G0148000
OG0001449	Populus_trichocarpa|Potri.010G055200	Salix_dunnii|Safaf10G0051000
OG0001450	Populus_trichocarpa|Potri.006G256900	Salix_dunnii|Safaf06G0207400
OG0001450	Populus_trichocarpa|Potri.018G123400	Salix_dunnii|Safaf18G0096900
OG0001450	Populus_trichocarpa|Potri.006G063600	Salix_dunnii|Safaf06G0046500
OG0001451	Populus_trichocarpa|Potri.007G027300	Salix_dunnii|Safaf07G0024400
OG0001451	Populus_trichocarpa|Potri.007G027200	Salix_dunnii|Safaf07G0024300
OG0001451	Populus_trichocarpa|Potri.005G124500	Salix_dunnii|Safaf05G0093700
OG0001452	Populus_trichocarpa|Potri.006G101200	Salix_dunnii|Safaf06G0079600
OG0001452	Populus_trichocarpa|Potri.006G101100	Salix_dunnii|Safaf06G0079500
OG0001452	Populus_trichocarpa|Potri.016G117100	Salix_dunnii|Safaf16G0098500
OG0001453	Populus_trichocarpa|Potri.002G227701, Populus_trichocarpa|Potri.005G038350, Populus_trichocarpa|Potri.005G038250, Populus_trichocarpa|Potri.005G038600, Populus_trichocarpa|Potri.005G038301	Salix_dunnii|Safaf02G0181700
OG0001454	Populus_trichocarpa|Potri.001G031600	Salix_dunnii|Safaf01G0143600, Salix_dunnii|Safaf01G0026400
OG0001454	Populus_trichocarpa|Potri.019G096600, Populus_trichocarpa|Potri.019G095800, Populus_trichocarpa|Potri.019G096300, Populus_trichocarpa|Potri.019G096400, Populus_trichocarpa|Potri.013G118300	Salix_dunnii|Safaf19G0099600
OG0001455	Populus_trichocarpa|Potri.019G118800	Salix_dunnii|Safaf19G0109300
OG0001455	Populus_trichocarpa|Potri.019G118700	Salix_dunnii|Safaf19G0109200
OG0001455	Populus_trichocarpa|Potri.013G149100	Salix_dunnii|Safaf13G0115100
OG0001456	Populus_trichocarpa|Potri.012G116170, Populus_trichocarpa|Potri.012G116900	Salix_dunnii|Safaf12G0090300, Salix_dunnii|SafafUnG0011500, Salix_dunnii|Safaf12G0075800, Salix_dunnii|Safaf12G0090500, Salix_dunnii|SafafUnG0011100, Salix_dunnii|Safaf12G0091000
OG0001456	Populus_trichocarpa|Potri.012G117100	Salix_dunnii|Safaf12G0090400, Salix_dunnii|Safaf12G0075700, Salix_dunnii|Safaf12G0090900, Salix_dunnii|Safaf12G0091200
OG0001457	Populus_trichocarpa|Potri.014G099900	Salix_dunnii|Safaf14G0070700
OG0001457	Populus_trichocarpa|Potri.002G172300, Populus_trichocarpa|Potri.002G172200	Salix_dunnii|Safaf02G0144000
OG0001458	Populus_trichocarpa|Potri.003G137000	Salix_dunnii|Safaf03G0102800
OG0001458	Populus_trichocarpa|Potri.014G095200	Salix_dunnii|Safaf14G0067200
OG0001459	Populus_trichocarpa|Potri.019G118000, Populus_trichocarpa|Potri.019G118101	Salix_dunnii|Safaf19G0108500
OG0001459	Populus_trichocarpa|Potri.009G063500	Salix_dunnii|Safaf09G0049500
OG0001460	Populus_trichocarpa|Potri.002G036800	Salix_dunnii|Safaf02G0030600
OG0001460	Populus_trichocarpa|Potri.005G226000	Salix_dunnii|Safaf05G0169600
OG0001461	Populus_trichocarpa|Potri.009G153600	Salix_dunnii|Safaf09G0124600
OG0001461	Populus_trichocarpa|Potri.004G191300	Salix_dunnii|Safaf04G0137300
OG0001462	Populus_trichocarpa|Potri.014G151000	Salix_dunnii|Safaf14G0115200
OG0001463	Populus_trichocarpa|Potri.004G084900	Salix_dunnii|Safaf04G0058300
OG0001463	Populus_trichocarpa|Potri.017G132250, Populus_trichocarpa|Potri.017G133000, Populus_trichocarpa|Potri.017G132800	Salix_dunnii|Safaf17G0122500
OG0001464	Populus_trichocarpa|Potri.006G143800	Salix_dunnii|Safaf06G0118100
OG0001464	Populus_trichocarpa|Potri.001G170100, Populus_trichocarpa|Potri.003G063900	Salix_dunnii|Safaf03G0039000
OG0001465	Populus_trichocarpa|Potri.005G235600, Populus_trichocarpa|Potri.005G235500	Salix_dunnii|Safaf05G0178100
OG0001466	Populus_trichocarpa|Potri.006G212600	Salix_dunnii|Safaf06G0166800
OG0001466	Populus_trichocarpa|Potri.016G079300	Salix_dunnii|Safaf16G0071700
OG0001468	Populus_trichocarpa|Potri.001G161700	Salix_dunnii|Safaf01G0135400
OG0001468	Populus_trichocarpa|Potri.018G056600, Populus_trichocarpa|Potri.006G216600	Salix_dunnii|Safaf06G0170100
OG0001469	Populus_trichocarpa|Potri.013G023900, Populus_trichocarpa|Potri.010G092400, Populus_trichocarpa|Potri.008G149201	Salix_dunnii|Safaf08G0120900
OG0001470	Populus_trichocarpa|Potri.001G233000	Salix_dunnii|Safaf16G0125900
OG0001470	Populus_trichocarpa|Potri.003G221200, Populus_trichocarpa|Potri.001G003800	Salix_dunnii|Safaf01G0003200
OG0001471	Populus_trichocarpa|Potri.013G010800	Salix_dunnii|Safaf13G0009100
OG0001471	Populus_trichocarpa|Potri.005G020300	Salix_dunnii|Safaf05G0010200
OG0001472	Populus_trichocarpa|Potri.004G095100	Salix_dunnii|Safaf04G0067300
OG0001472	Populus_trichocarpa|Potri.017G119900	Salix_dunnii|Safaf17G0111400, Salix_dunnii|Safaf16G0192300, Salix_dunnii|Safaf19G0008900, Salix_dunnii|Safaf19G0051000, Salix_dunnii|SafafUnG0008000, Salix_dunnii|Safaf11G0092200, Salix_dunnii|Safaf12G0021900, Salix_dunnii|Safaf07G0058300
OG0001474	Populus_trichocarpa|Potri.008G144200	Salix_dunnii|Safaf08G0116400
OG0001474	Populus_trichocarpa|Potri.010G098200	Salix_dunnii|Safaf10G0066700
OG0001475	Populus_trichocarpa|Potri.014G160900	Salix_dunnii|Safaf14G0122500
OG0001476	Populus_trichocarpa|Potri.016G139600	Salix_dunnii|Safaf04G0164700
OG0001476	Populus_trichocarpa|Potri.006G110800	Salix_dunnii|Safaf06G0088600
OG0001477	Populus_trichocarpa|Potri.018G065600	Salix_dunnii|Safaf18G0051100
OG0001477	Populus_trichocarpa|Potri.006G142800, Populus_trichocarpa|Potri.004G212100	Salix_dunnii|Safaf04G0152900
OG0001478	Populus_trichocarpa|Potri.018G098000, Populus_trichocarpa|Potri.018G098100	Salix_dunnii|Safaf18G0079400
OG0001478	Populus_trichocarpa|Potri.006G175700	Salix_dunnii|Safaf06G0138600
OG0001479	Populus_trichocarpa|Potri.007G009100	Salix_dunnii|Safaf07G0008100
OG0001479	Populus_trichocarpa|Potri.009G081600	Salix_dunnii|Safaf09G0065700
OG0001480	Populus_trichocarpa|Potri.001G180500	Salix_dunnii|Safaf01G0153300
OG0001480	Populus_trichocarpa|Potri.018G036300, Populus_trichocarpa|Potri.006G244200	Salix_dunnii|Safaf06G0195700
OG0001481	Populus_trichocarpa|Potri.013G157900, Populus_trichocarpa|Potri.013G157800	Salix_dunnii|Safaf13G0123300
OG0001482	Populus_trichocarpa|Potri.002G243900	Salix_dunnii|Safaf02G0193200
OG0001482	Populus_trichocarpa|Potri.017G055900	Salix_dunnii|Safaf17G0051700
OG0001483	Populus_trichocarpa|Potri.008G043500	Salix_dunnii|Safaf08G0032100
OG0001483	Populus_trichocarpa|Potri.006G131200	Salix_dunnii|Safaf06G0107500
OG0001483	Populus_trichocarpa|Potri.012G038800	Salix_dunnii|Safaf12G0025900
OG0001484	Populus_trichocarpa|Potri.001G147300	Salix_dunnii|Safaf01G0120800
OG0001484	Populus_trichocarpa|Potri.003G086900	Salix_dunnii|Safaf03G0059800
OG0001485	Populus_trichocarpa|Potri.008G025200, Populus_trichocarpa|Potri.008G025100	Salix_dunnii|Safaf08G0017000
OG0001485	Populus_trichocarpa|Potri.010G235400	Salix_dunnii|Safaf10G0182800
OG0001486	Populus_trichocarpa|Potri.019G127300	Salix_dunnii|Safaf19G0115900
OG0001486	Populus_trichocarpa|Potri.013G156200	Salix_dunnii|Safaf13G0122200
OG0001487	Populus_trichocarpa|Potri.014G047700	Salix_dunnii|Safaf14G0029900
OG0001487	Populus_trichocarpa|Potri.002G137900, Populus_trichocarpa|Potri.014G047900	Salix_dunnii|Safaf14G0030100
OG0001488	Populus_trichocarpa|Potri.004G049600	Salix_dunnii|Safaf04G0032000
OG0001488	Populus_trichocarpa|Potri.006G090700	Salix_dunnii|Safaf06G0069800
OG0001488	Populus_trichocarpa|Potri.016G102200	Salix_dunnii|Safaf16G0088900
OG0001489	Populus_trichocarpa|Potri.017G128300	Salix_dunnii|Safaf17G0117200
OG0001489	Populus_trichocarpa|Potri.004G088600, Populus_trichocarpa|Potri.004G088700	Salix_dunnii|Safaf04G0061100
OG0001490	Populus_trichocarpa|Potri.010G030900	Salix_dunnii|Safaf10G0011100
OG0001490	Populus_trichocarpa|Potri.008G202400, Populus_trichocarpa|Potri.008G202500	Salix_dunnii|Safaf08G0172300
OG0001491	Populus_trichocarpa|Potri.016G085500	Salix_dunnii|Safaf16G0076800, Salix_dunnii|Safaf16G0076700
OG0001492	Populus_trichocarpa|Potri.012G038700	Salix_dunnii|Safaf12G0025800
OG0001492	Populus_trichocarpa|Potri.015G033900	Salix_dunnii|Safaf15G0028500
OG0001492	Populus_trichocarpa|Potri.015G034000	Salix_dunnii|Safaf15G0028600
OG0001493	Populus_trichocarpa|Potri.009G113600	Salix_dunnii|Safaf09G0092300
OG0001493	Populus_trichocarpa|Potri.004G151725, Populus_trichocarpa|Potri.004G152300	Salix_dunnii|Safaf04G0108100, Salix_dunnii|Safaf04G0108300
OG0001494	Populus_trichocarpa|Potri.010G191100	Salix_dunnii|Safaf10G0146300
OG0001494	Populus_trichocarpa|Potri.006G157000	Salix_dunnii|Safaf06G0128500
OG0001494	Populus_trichocarpa|Potri.018G072400	Salix_dunnii|Safaf18G0058400
OG0001495	Populus_trichocarpa|Potri.018G037100, Populus_trichocarpa|Potri.006G242700	Salix_dunnii|Safaf18G0029200
OG0001495	Populus_trichocarpa|Potri.018G081600	Salix_dunnii|Safaf18G0062700
OG0001497	Populus_trichocarpa|Potri.003G057200, Populus_trichocarpa|Potri.003G057100, Populus_trichocarpa|Potri.003G057001	Salix_dunnii|Safaf03G0031300, Salix_dunnii|Safaf03G0031800
OG0001498	Populus_trichocarpa|Potri.016G101000	Salix_dunnii|Safaf16G0088100
OG0001498	Populus_trichocarpa|Potri.010G200600	Salix_dunnii|Safaf10G0154500
OG0001498	Populus_trichocarpa|Potri.008G058400	Salix_dunnii|Safaf08G0046500
OG0001499	Populus_trichocarpa|Potri.002G041500	Salix_dunnii|Safaf02G0034500
OG0001499	Populus_trichocarpa|Potri.005G221600	Salix_dunnii|Safaf05G0165400
OG0001500	Populus_trichocarpa|Potri.008G224900	Salix_dunnii|Safaf08G0165700
OG0001500	Populus_trichocarpa|Potri.010G014300	Salix_dunnii|Safaf10G0009200
OG0001501	Populus_trichocarpa|Potri.011G093500	Salix_dunnii|Safaf11G0067900
OG0001501	Populus_trichocarpa|Potri.014G168100	Salix_dunnii|Safaf14G0128500
OG0001502	Populus_trichocarpa|Potri.006G018600, Populus_trichocarpa|Potri.006G019000	Salix_dunnii|Safaf06G0013000
OG0001502	Populus_trichocarpa|Potri.016G006800	Salix_dunnii|Safaf16G0012000
OG0001503	Populus_trichocarpa|Potri.001G146800	Salix_dunnii|Safaf01G0120400
OG0001504	Populus_trichocarpa|Potri.013G030833, Populus_trichocarpa|Potri.013G030900	Salix_dunnii|Safaf13G0025500
OG0001504	Populus_trichocarpa|Potri.015G133100	Salix_dunnii|Safaf15G0112300
OG0001504	Populus_trichocarpa|Potri.012G131300	Salix_dunnii|Safaf12G0102300
OG0001505	Populus_trichocarpa|Potri.012G133600	Salix_dunnii|Safaf12G0104500
OG0001505	Populus_trichocarpa|Potri.015G135800	Salix_dunnii|Safaf15G0114300
OG0001506	Populus_trichocarpa|Potri.015G143400	Salix_dunnii|Safaf15G0119900
OG0001506	Populus_trichocarpa|Potri.012G140500	Salix_dunnii|Safaf12G0110300
OG0001508	Populus_trichocarpa|Potri.014G036900, Populus_trichocarpa|Potri.002G129900	Salix_dunnii|Safaf02G0110400
OG0001508	Populus_trichocarpa|Potri.002G129800	Salix_dunnii|Safaf02G0110300
OG0001509	Populus_trichocarpa|Potri.005G113000	Salix_dunnii|Safaf05G0083400
OG0001509	Populus_trichocarpa|Potri.009G131900, Populus_trichocarpa|Potri.004G172500	Salix_dunnii|Safaf04G0121500
OG0001510	Populus_trichocarpa|Potri.009G030100	Salix_dunnii|Safaf09G0021900
OG0001510	Populus_trichocarpa|Potri.001G238900	Salix_dunnii|Safaf16G0130200
OG0001511	Populus_trichocarpa|Potri.008G014400	Salix_dunnii|Safaf08G0009100
OG0001511	Populus_trichocarpa|Potri.010G246200	Salix_dunnii|Safaf10G0191700
OG0001511	Populus_trichocarpa|Potri.008G014600	Salix_dunnii|Safaf08G0009200
